ID,Campaign ID,Keyword ID
343633,81757,11626
343634,81757,23406
343635,81757,31345
343636,81757,2546
343637,81757,31346
343638,81757,31347
343639,81757,2550
343640,81757,2554
343641,81757,8829
551847,99176,3656
551848,99176,10192
551849,99176,24921
551850,99176,24922
551851,99176,13404
551852,99176,24924
551853,99176,24925
551854,99176,24927
551855,99176,24926
551856,99176,24929
551857,99176,24930
551858,99176,24931
551859,99176,24932
551860,99176,24928
551861,99176,2151
551862,99176,4584
551863,99176,4585
551864,99176,11500
551865,99176,24942
551866,99176,4591
551867,99176,24943
382936,83309,28327
382937,83309,38
382938,83309,39
382939,83309,429
382940,83309,3123
382941,83309,1587
382942,83309,8245
382943,83309,8243
382944,83309,3124
382945,83309,3126
382946,83309,32825
382947,83309,17472
382948,83309,321
382949,83309,31051
382950,83309,2758
382951,83309,3528
382952,83309,329
382953,83309,31050
382954,83309,3530
382955,83309,4681
382956,83309,31049
382957,83309,31054
382958,83309,31053
382959,83309,31056
382960,83309,31052
382961,83309,466
382962,83309,2003
382963,83309,340
382964,83309,31058
382965,83309,31059
382966,83309,467
382967,83309,7634
382968,83309,2002
382969,83309,15835
382970,83309,97
382971,83309,99
382972,83309,3556
382973,83309,3555
382974,83309,17000
382975,83309,11626
382976,83309,23406
382977,83309,31346
382978,83309,2546
382979,83309,243
382980,83309,2550
382981,83309,2554
382982,83309,2043
382983,83309,8829
383429,83741,1411
383430,83741,2310
383431,83741,10507
383432,83741,27916
383433,83741,1422
383434,83741,4370
343795,81201,4611
343796,81201,1798
343797,81201,4103
343798,81201,3591
343799,81201,3338
343800,81201,4107
343801,81201,4121
343802,81201,562
343803,81201,30845
343804,81201,3254
343805,81201,3384
343806,81201,4922
343807,81201,3387
343808,81201,3517
343809,81201,3518
343810,81201,3392
343811,81201,3679
343812,81201,3681
343813,81201,1783
343814,81201,3578
383435,83741,415
383436,83741,18079
383437,83741,1441
383438,83741,25257
383439,83741,33208
383440,83741,33209
383441,83741,33210
383442,83741,33211
383443,83741,33212
383444,83741,6333
383445,83741,33214
383446,83741,33213
383447,83741,33216
383448,83741,33215
383449,83741,33217
383450,83741,33218
383451,83741,33219
383452,83741,33220
383453,83741,6338
383454,83741,33221
383455,83741,33222
383456,83741,33223
383457,83741,586
383458,83741,26699
383459,83741,12369
383460,83741,2653
383461,83741,28127
383462,83741,15592
383463,83741,19817
383464,83741,5610
383465,83741,7540
383466,83741,7544
383736,83758,7721
383737,83758,33244
383738,83758,33245
384250,80874,6153
384251,80874,7179
384252,80874,3084
384253,80874,13
384254,80874,7180
384255,80874,1038
384256,80874,16
384257,80874,20
384258,80874,23
384259,80874,28
384260,80874,30
384261,80874,31
384262,80874,33
384263,80874,1059
384264,80874,36
384265,80874,37
384266,80874,25637
384267,80874,38
384268,80874,39
384269,80874,21033
384270,80874,25643
384271,80874,8237
384272,80874,8240
384273,80874,1587
384274,80874,3123
384275,80874,8243
384276,80874,1078
384277,80874,8247
384278,80874,1083
384279,80874,17472
384280,80874,18499
384281,80874,4681
384282,80874,5720
343815,81201,30844
343816,81201,2045
551868,99176,24946
551869,99176,7030
551870,99176,31098
428142,86878,294
428143,86878,7
428144,86878,8700
428145,86878,120
428146,86878,475
428147,86878,316
343830,81797,31360
343831,81797,31361
343832,81797,31362
343833,81797,31363
343834,81797,20904
343835,81797,425
343836,81797,31355
343837,81797,448
343838,81797,321
343839,81797,15938
343840,81797,84
343841,81797,13293
343842,81797,371
343843,81797,377
343844,81797,379
343845,81797,31356
343846,81797,31357
343847,81797,31358
343848,81797,31359
454720,89526,553
454721,89526,1039
792731,116517,2048
792732,116517,11143
792733,116517,6666
792734,116517,11146
792735,116517,11149
792736,116517,1678
792737,116517,11151
792738,116517,1681
792739,116517,1682
792740,116517,1176
792741,116517,13596
792742,116517,7198
792743,116517,35232
792744,116517,54574
792745,116517,39855
792746,116517,54575
792747,116517,54576
792748,116517,54578
352533,82295,31852
792749,116517,54577
792750,116517,54581
529642,96201,41968
529643,96201,41969
529644,96201,41970
529645,96201,41971
529646,96201,41972
529647,96201,41973
529648,96201,41974
529649,96201,41975
529650,96201,41976
529651,96201,41977
529652,96201,41978
529653,96201,41979
529654,96201,41980
529655,96201,41981
529656,96201,41982
529657,96201,41983
435397,63751,14592
435398,63751,14593
435399,63751,14594
435400,63751,14595
435401,63751,14596
435402,63751,14597
435403,63751,14598
435404,63751,903
435405,63751,14599
435406,63751,14601
435407,63751,14602
435408,63751,14600
435409,63751,8975
435410,63751,4752
435411,63751,4753
435412,63751,1577
435413,63751,14133
435414,63751,5055
435415,63751,3659
435416,63751,7118
435417,63751,731
435418,63751,865
435419,63751,12002
435420,63751,8679
435421,63751,872
435422,63751,1258
435423,63751,623
435424,63751,633
352534,82295,31853
352535,82295,31854
352536,82295,31855
352537,82295,31856
352538,82295,31857
352539,82295,20397
352540,82295,31858
352541,82295,31859
352542,82295,31860
352543,82295,31861
352544,82295,4366
436797,84432,13345
436798,84432,33798
436799,84432,33799
436800,84432,33800
436801,84432,3923
436802,84432,244
436803,84432,3924
436804,84432,20118
436805,84432,4540
436806,84432,349
395272,84528,33952
395273,84528,33953
792751,116517,54582
792752,116517,35639
792753,116517,54583
792754,116517,54584
792755,116517,9275
792756,116517,9276
792757,116517,54589
792758,116517,54588
792759,116517,7999
792760,116517,54591
792761,116517,2112
792762,116517,54590
792763,116517,3911
792764,116517,6215
395274,84528,33954
395275,84528,5221
395276,84528,3688
395277,84528,9036
395278,84528,332
395279,84528,244
395280,84528,1046
516490,96010,19593
516491,96010,19594
516492,96010,38156
516493,96010,282
516494,96010,284
516495,96010,3361
516496,96010,15012
516497,96010,2344
516498,96010,170
516499,96010,39730
516500,96010,39731
516501,96010,39732
516502,96010,34614
516503,96010,4662
516504,96010,573
516505,96010,31549
516506,96010,1220
516507,96010,1229
516508,96010,2126
516509,96010,1231
516510,96010,977
551871,99055,42881
551872,99055,42882
492174,85385,3872
492175,85385,682
492176,85385,670
492177,85385,2462
405691,85260,3144
405692,85260,969
405693,85260,973
405694,85260,34448
405695,85260,1136
405696,85260,7131
405697,85260,670
406810,85321,34489
406811,85321,34490
406812,85321,34491
406813,85321,34492
792765,116517,8649
792766,116517,4679
792767,116517,3915
792768,116517,5326
792769,116517,8527
792770,116517,5332
428148,86884,282
428149,86884,2007
428150,86884,2010
428151,86884,2011
428152,86884,284
428153,86884,573
428154,86884,13310
429976,86963,35680
429977,86963,27619
429978,86963,27622
429979,86963,2151
429980,86963,7207
429981,86963,1704
429982,86963,1646
429983,86963,654
429984,86963,21359
429985,86963,35672
429986,86963,35673
429987,86963,35674
429988,86963,35675
429989,86963,35676
429990,86963,35677
429991,86963,35678
429992,86963,35679
431420,87175,244
431421,87175,2469
792771,116517,3288
792772,116517,5338
792773,116517,8283
792774,116517,3292
792775,116517,2906
516511,96010,1233
516512,96010,978
516513,96010,980
516514,96010,22102
516515,96010,5207
516516,96010,1242
516517,96010,1244
792776,116517,2526
792777,116517,2523
792778,116517,993
792779,116517,2529
792780,116517,2531
792781,116517,2532
792782,116517,5350
792783,116517,1768
792784,116517,2538
792785,116517,1136
516518,96010,1245
516519,96010,1246
516520,96010,1248
516521,96010,5218
516522,96010,1269
516523,96010,630
521534,96587,412
521535,96587,413
792786,116517,12530
792787,116517,12531
792788,116517,1142
792789,116517,12537
435425,83985,16791
435426,83985,4193
435427,83985,4225
435428,83985,225
435429,83985,257
435430,83985,6885
435431,83985,325
435432,83985,28839
435433,83985,36072
435434,83985,36073
435435,83985,36074
435436,83985,1003
435437,83985,20559
435438,83985,1041
435439,83985,33367
435440,83985,33368
435441,83985,223
382984,83728,8722
382985,83728,33202
382986,83728,33203
382987,83728,33204
382988,83728,33205
436807,87792,36096
436808,87792,1136
436809,87792,665
436810,87792,731
436811,87792,36095
437131,87816,36104
362438,82759,2688
362439,82759,3204
362440,82759,3077
362441,82759,6150
362442,82759,24335
362443,82759,12688
362444,82759,2074
362445,82759,20894
362446,82759,20638
362447,82759,11175
362448,82759,3372
362449,82759,300
362450,82759,1332
362451,82759,11313
362452,82759,7987
362453,82759,32436
362454,82759,32437
362455,82759,32438
362456,82759,32439
362457,82759,32440
362458,82759,32441
362459,82759,32442
362460,82759,32443
362461,82759,32444
362462,82759,32445
362463,82759,32446
362464,82759,32447
362465,82759,32448
362466,82759,29117
362467,82759,32449
362468,82759,32450
362469,82759,32451
362470,82759,32452
362471,82759,32453
362472,82759,4167
362473,82759,32454
362474,82759,32455
362475,82759,7512
362476,82759,2777
362477,82759,731
362478,82759,15454
362479,82759,240
362480,82759,7795
362481,82759,15224
362482,82759,3071
521536,96587,414
521537,96587,41534
521538,96587,41535
521539,96587,41536
521540,96587,41537
521541,96587,41538
521542,96587,322
521543,96587,41539
521544,96587,41540
521545,96587,41541
521546,96587,36046
521547,96587,734
521548,96587,7014
521549,96587,744
521550,96587,749
399079,84788,707
399080,84788,6692
399081,84788,8675
399082,84788,22851
399083,84788,712
399084,84788,2091
399085,84788,7471
399086,84788,4753
399087,84788,1842
399088,84788,4088
521551,96587,2286
521552,96587,13695
404036,85156,7
404037,85156,2978
404038,85156,9610
404039,85156,2322
404040,85156,1303
404041,85156,1304
404042,85156,154
404043,85156,155
404044,85156,28316
404045,85156,2460
404046,85156,28317
404047,85156,2464
404048,85156,2465
404049,85156,289
404050,85156,2467
404051,85156,7715
404052,85156,7717
404053,85156,7718
404054,85156,7716
404055,85156,291
404056,85156,294
404057,85156,290
404058,85156,1574
404059,85156,44
404060,85156,5933
404061,85156,816
404062,85156,946
404063,85156,6067
404064,85156,308
404065,85156,6066
404066,85156,316
404067,85156,10056
404068,85156,590
382989,81504,6918
382990,81504,6153
382991,81504,394
382992,81504,7179
382993,81504,7180
382994,81504,13
382995,81504,396
382996,81504,5777
382997,81504,2449
382998,81504,404
382999,81504,2453
383000,81504,4631
383001,81504,28
383002,81504,5789
383003,81504,20254
383004,81504,5793
383005,81504,5794
383006,81504,33
383007,81504,15524
383008,81504,37
383009,81504,38
383010,81504,39
383011,81504,3123
383012,81504,8243
383013,81504,8245
383014,81504,17472
383015,81504,31051
383016,81504,329
383017,81504,31050
383018,81504,4681
383019,81504,3530
383020,81504,31049
383021,81504,31054
383022,81504,31053
383023,81504,31056
383024,81504,31052
383025,81504,466
383026,81504,31058
372198,83007,2019
372199,83007,1220
372200,83007,1189
372201,83007,32599
450241,88993,22449
450242,88993,626
450243,88993,12
450244,88993,15
551873,99055,42883
551874,99055,42884
551875,99055,42885
551876,99055,42886
551877,99055,9223
551878,99055,42887
551879,99055,42888
551880,99055,42889
551881,99055,42890
551882,99055,18442
551883,99055,25482
551884,99055,42891
551885,99055,42892
362610,82768,3170
362611,82768,1668
362612,82768,199
362613,82768,32458
362614,82768,32459
362615,82768,1647
362616,82768,4239
362617,82768,1648
362618,82768,1651
362619,82768,3159
362620,82077,4225
362621,82077,7174
362622,82077,6153
362623,82077,1034
362624,82077,13
362625,82077,6158
362626,82077,11027
362627,82077,4389
362628,82077,39
362629,82077,1080
362630,82077,4681
362631,82077,466
362632,82077,216
362633,82077,6885
362634,82077,7013
362635,82077,6886
362636,82077,31723
362637,82077,31724
362638,82077,31725
362639,82077,7289
551886,99055,42893
485432,91080,1760
485433,91080,8003
485434,91080,38117
485435,91080,1128
485436,91080,972
485437,91080,205
485438,91080,2029
485439,91080,1137
485440,91080,16441
485441,91080,731
551887,99055,11408
551888,99055,42894
551889,99055,8084
551890,99055,25471
551891,99055,21660
551892,99055,6428
551893,99055,6444
551894,99055,6445
551895,99055,29484
551896,99055,6447
551897,99055,29488
551898,99055,40879
551899,99055,40880
551900,99055,11059
551901,99055,14130
551902,99055,11829
551903,99055,6446
551904,99055,40888
551905,99055,11066
551906,99055,21563
551907,99055,35629
551908,99055,6975
551909,99055,3913
551910,99055,23501
551911,99055,10448
551912,99055,22996
551913,99055,42975
551914,99055,42976
551915,99055,1633
551916,99055,42977
551917,99055,42978
551918,99055,42979
551919,99055,1637
551920,99055,25447
551921,99055,2151
551922,99055,37354
551923,99055,875
551924,99055,42859
551925,99055,42860
551926,99055,37355
551927,99055,42861
591681,73794,1664
591682,73794,14209
591683,73794,14210
591684,73794,14211
404069,85156,80
404070,85156,208
404071,85156,2134
404072,85156,2135
404073,85156,729
404074,85156,2649
404075,85156,733
404076,85156,2142
404077,85156,13151
404078,85156,14815
404079,85156,9824
404080,85156,610
404081,85156,2659
404082,85156,611
404083,85156,608
404084,85156,104
404085,85156,11496
404086,85156,106
404087,85156,107
404088,85156,618
404089,85156,108
404090,85156,110
404091,85156,109
404092,85156,620
404093,85156,1393
404094,85156,114
404095,85156,115
404096,85156,116
404097,85156,120
404098,85156,121
404099,85156,122
404100,85156,123
404101,85156,124
404102,85156,127
591685,73794,1669
591686,73794,1671
591687,73794,1674
591688,73794,5131
591689,73794,3602
591690,73794,3604
591691,73794,4888
591692,73794,5038
591693,73794,3374
591694,73794,23732
591695,73794,5694
591696,73794,5055
362742,82774,32460
362743,82774,32461
362744,82774,32462
362745,82774,32463
362746,82774,32464
362747,82774,32465
362748,82774,7058
362749,82774,32466
362750,82774,221
591697,73794,4416
591698,73794,4417
591699,73794,3267
591700,73794,199
591701,73794,455
591702,73794,1607
591703,73794,203
591704,73794,204
499405,93831,3204
499406,93831,297
499407,93831,300
499408,93831,301
499409,93831,40085
372202,62622,1305
372203,62622,12
372204,62622,4156
372205,62622,15
450245,88994,965
454778,89535,21931
521553,96588,412
521554,96588,413
521555,96588,414
521556,96588,41534
485442,92440,17792
485443,92440,1281
485444,92440,3200
485445,92440,28046
485446,92440,15506
485447,92440,11027
485448,92440,10514
485449,92440,661
485450,92440,10519
485451,92440,10904
485452,92440,10523
485453,92440,10781
485454,92440,20893
485455,92440,16036
485456,92440,23333
485457,92440,422
485458,92440,31914
485459,92440,6447
485460,92440,16825
485461,92440,18748
485462,92440,1219
485463,92440,3912
485464,92440,1225
485465,92440,22090
485466,92440,1234
485467,92440,979
485468,92440,7380
485469,92440,2005
485470,92440,980
485471,92440,2006
485472,92440,2004
485473,92440,12889
485474,92440,12894
485475,92440,25824
485476,92440,12896
485477,92440,23910
485478,92440,3560
485479,92440,29673
485480,92440,15978
485481,92440,2282
485482,92440,39148
404103,85163,27469
404104,85163,34384
404105,85163,34385
404106,85163,34386
404107,85163,27475
404108,85163,29208
485483,92440,39149
485484,92440,39150
485485,92440,22767
485486,92440,1132
485487,92440,39151
485488,92440,1266
485489,92440,39152
485490,92440,39153
485491,92440,39154
485492,92440,39155
485493,92440,1136
485494,92440,1135
485495,92440,39156
485496,92440,3561
485497,92440,1279
521557,96588,41535
492223,93121,39489
492224,93121,39490
492225,93121,39491
492226,93121,39492
492227,93121,18077
492228,93121,2352
492229,93121,112
492230,93121,945
492231,93121,437
492232,93121,1623
492233,93121,731
492234,93121,1245
521558,96588,41536
521559,96588,41537
521560,96588,41538
521561,96588,322
521562,96588,41539
521563,96588,41542
521564,96588,41543
521565,96588,36046
521566,96588,734
521567,96588,7014
521568,96588,744
521569,96588,749
521570,96588,2286
521571,96588,13695
525782,96973,7
432763,87360,323
432764,87360,35883
432765,87360,1132
432766,87360,35884
432767,87360,17451
432768,87360,35885
432769,87360,212
432770,87360,2005
432771,87360,213
432772,87360,8376
432773,87360,729
432774,87360,730
525783,96973,9610
525784,96973,155
525785,96973,28316
525786,96973,28317
432775,87360,21883
432776,87360,732
432777,87360,15678
433813,84345,257
433814,84345,1031
433815,84345,264
433816,84345,266
433817,84345,778
433818,84345,274
433819,84345,276
433820,84345,2965
433821,84345,278
433822,84345,150
433823,84345,3355
433824,84345,8606
433825,84345,6438
433826,84345,13351
433827,84345,1336
433828,84345,18499
433829,84345,4419
433830,84345,18500
525787,96973,289
525788,96973,7718
525789,96973,44
525790,96973,5933
525791,96973,308
525792,96973,316
525793,96973,590
525794,96973,80
525795,96973,208
525796,96973,729
525797,96973,610
525798,96973,611
433831,84345,216
433832,84345,7512
433833,84345,218
433834,84345,219
433835,84345,349
433836,84345,224
525799,96973,11496
525800,96973,106
525801,96973,107
525802,96973,108
525803,96973,109
383027,81504,340
383028,81504,31059
383029,81504,467
383030,81504,8142
383031,81504,15835
383032,81504,99
383033,81504,3556
383034,81504,17000
383035,81504,11626
383036,81504,23406
383037,81504,31346
383038,81504,2546
383039,81504,2550
383040,81504,2554
383041,81504,8829
450246,80363,29697
450247,80363,29702
450248,80363,30227
450249,80363,30229
450250,80363,8217
450251,80363,18989
450252,80363,12346
450253,80363,2623
450254,80363,2125
450255,80363,18004
450256,80363,13403
450257,80363,13406
450258,80363,35451
450259,80363,35452
450260,80363,35453
450261,80363,35454
450262,80363,35455
450263,80363,35456
450264,80363,35457
450265,80363,35458
450266,80363,35459
450267,80363,35460
450268,80363,35461
450269,80363,35462
450270,80363,35463
450271,80363,35464
450272,80363,35465
450273,80363,35466
450274,80363,35467
450275,80363,35468
450276,80363,35469
450277,80363,17551
551928,99055,42864
551929,99055,42865
551930,99055,42862
551931,99055,42863
551932,99055,37356
551933,99055,11513
551934,99055,14458
551935,99055,30974
551936,99055,13183
591705,73794,205
591706,73794,1357
591707,73794,1102
591708,73794,4427
591709,73794,1105
591710,73794,1106
591711,73794,1113
591712,73794,2268
591713,73794,2270
591714,73794,2271
591715,73794,1502
591716,73794,6377
591717,73794,1645
591718,73794,250
591719,73794,10495
633467,106553,48098
633468,106553,48099
603774,104197,4416
603775,104197,9537
603776,104197,4418
603777,104197,3267
603778,104197,9539
603779,104197,199
603780,104197,200
603781,104197,32456
603782,104197,32457
603783,104197,203
603784,104197,204
603785,104197,205
603786,104197,1357
603787,104197,15565
603788,104197,16720
603789,104197,1105
603790,104197,1102
603791,104197,1106
603792,104197,46671
603793,104197,1109
603794,104197,2268
381523,83609,387
381524,83609,6153
381525,83609,7823
381526,83609,19
381527,83609,23
381528,83609,5423
381529,83609,3124
381530,83609,3126
381531,83609,3531
381532,83609,464
381533,83609,466
381534,83609,33118
381535,83609,33119
381536,83609,33120
381537,83609,9442
381538,83609,6889
381539,83609,2546
381540,83609,2550
381541,83609,2552
381542,83609,2554
363133,81895,31254
363134,81895,31256
363135,81895,31260
363136,81895,31262
363137,81895,31263
363138,81895,31264
363139,81895,31265
363140,81895,31266
363141,81895,31268
363142,81895,11312
363143,81895,561
404109,84740,34091
404110,84740,30721
404111,84740,3203
404112,84740,34092
404113,84740,8584
404114,84740,22366
404115,84740,6802
404116,84740,5266
404117,84740,9496
404118,84740,2651
404119,84740,33820
404120,84740,33821
404121,84740,1697
404122,84740,949
404123,84740,34088
404124,84740,34089
404125,84740,34090
404126,84740,33835
404127,84740,33836
404128,84740,24749
404129,84740,33837
404130,84740,24750
404131,84740,33838
404132,84740,33839
404133,84740,33840
404134,84740,33841
404135,84740,33842
404136,84740,33843
404137,84740,33844
404138,84740,2615
404139,84740,33845
404140,84740,33846
404141,84740,24756
404142,84740,1467
404143,84740,33847
404144,84740,17591
404145,84740,33848
404146,84740,33849
404147,84740,33850
404148,84740,8253
404149,84740,199
404150,84740,32457
404151,84740,1610
404152,84740,204
404153,84740,205
404154,84740,589
404155,84740,15061
404156,84740,7511
404157,84740,731
404158,84740,34268
404159,84740,34269
404160,84740,1502
404161,84740,8670
404162,84740,34270
404163,84740,2653
404164,84740,2270
404165,84740,7523
404166,84740,34271
404167,84740,2654
404168,84740,34272
404169,84740,863
363144,81895,8758
363145,81895,8759
363146,81895,9285
363147,81895,9286
363148,81895,32328
363149,81895,32329
363150,81895,9802
363151,81895,32330
363152,81895,32331
363153,81895,8783
363154,81895,32340
363155,81895,8790
363156,81895,8798
363157,81895,6250
363158,81895,108
363159,81895,5741
363160,81895,16496
363161,81895,16499
363162,81895,5235
363163,81895,6267
363164,81895,6269
363165,81895,1663
363166,81895,5254
363167,81895,31377
363168,81895,31379
363169,81895,31382
363170,81895,31383
363171,81895,31384
363172,81895,31385
363173,81895,6296
363174,81895,31386
363175,81895,31388
363176,81895,9371
363177,81895,31391
363178,81895,6313
363179,81895,6321
363180,81895,3250
363181,81895,3249
363182,81895,3252
363183,81895,3254
363184,81895,3255
363185,81895,3258
363186,81895,19155
363187,81895,29438
363188,81895,12548
363189,81895,1798
363190,81895,12551
363191,81895,3335
363192,81895,3337
363193,81895,3339
363194,81895,3340
363195,81895,12555
363196,81895,2366
363197,81895,2367
363198,81895,2368
363199,81895,31066
363200,81895,7028
363201,81895,14713
363202,81895,14714
363203,81895,14715
363204,81895,2943
363205,81895,2944
363206,81895,13189
363207,81895,2949
363208,81895,2951
363209,81895,2952
363210,81895,2953
363211,81895,2955
363212,81895,2956
363213,81895,2959
363214,81895,2960
363215,81895,31120
363216,81895,31123
363217,81895,2964
363218,81895,2966
363219,81895,2968
363220,81895,2969
363221,81895,960
363222,81895,31186
363223,81895,31187
363224,81895,31189
363225,81895,31190
363226,81895,15839
363227,81895,15840
363228,81895,2536
363229,81895,31214
363230,81895,16374
363231,81895,8190
450278,80363,17553
450279,80363,14488
450280,80363,21684
450281,80363,11462
450282,80363,24775
450283,80363,30933
450284,80363,3803
450285,80363,1245
450286,80363,8956
450287,80363,29953
450288,80363,1282
450289,80363,34052
450290,80363,4365
450291,80363,4367
450292,80363,29461
450293,80363,35096
450294,80363,4377
450295,80363,4378
450296,80363,35099
450297,80363,35100
450298,80363,35101
450299,80363,35102
450300,80363,35104
598807,103681,737
598808,103681,46434
430006,85422,2697
430007,85422,299
430008,85422,302
430009,85422,34991
430010,85422,1141
431430,78358,1281
431431,78358,31145
431432,78358,170
431433,78358,2347
431434,78358,31147
431435,78358,31148
431436,78358,31149
431437,78358,31146
431438,78358,32562
401978,84976,7876
401979,84976,7013
401980,84976,12584
401981,84976,4681
401982,84976,6153
401983,84976,6889
401984,84976,9772
401985,84976,400
401986,84976,34263
401987,84976,34264
401988,84976,34265
404170,84740,864
404171,84740,2029
404172,84740,1646
404173,84740,2034
404174,84740,33782
404175,84740,33783
404176,84740,28794
431439,78358,33332
431440,78358,33333
431441,78358,5948
431442,78358,27968
431443,78358,580
431444,78358,27974
431445,78358,9931
431446,78358,5583
431447,78358,1621
431448,78358,11861
431449,78358,2014
431450,78358,12897
431451,78358,35820
431452,78358,35821
431453,78358,35822
431454,78358,35823
431455,78358,35824
598809,103681,46435
598810,103681,2284
598811,103681,2675
598812,103681,6363
598813,103681,29821
598814,103681,29823
603795,104197,10460
431456,78358,35825
603796,104197,2270
603797,104197,2271
603798,104197,18530
603799,104197,15202
603800,104197,10466
433837,84345,33764
433838,84345,33765
433839,84345,33766
433840,84345,33767
433841,84345,239
363332,82669,31908
363333,82669,1637
363334,82669,5255
363335,82669,8685
363336,82669,205
363337,82669,12339
363338,82669,12342
363339,82669,1335
363340,82669,7512
363341,82669,6653
363342,82669,5055
633469,106553,48100
633470,106553,48101
633471,106553,48102
633472,106553,48103
633473,106553,45923
633474,106553,48104
633475,106553,25539
633476,106553,13734
633477,106553,48372
633478,106553,48373
395412,84538,33952
395413,84538,33953
395414,84538,33954
395415,84538,5221
395416,84538,3688
395417,84538,9036
395418,84538,332
395419,84538,244
395420,84538,1046
450301,80363,35106
450302,80363,35107
450303,80363,35110
450304,80363,6439
450305,80363,35112
450306,80363,35113
633479,106553,48374
633480,106553,48375
633481,106553,48376
633482,106553,48377
633483,106553,48378
404177,84730,34091
404178,84730,30721
404179,84730,3203
404180,84730,34092
404181,84730,8584
404182,84730,22366
404183,84730,6802
404184,84730,5266
562126,96211,2435
562127,96211,41349
562128,96211,41350
562129,96211,41351
562130,96211,41352
562131,96211,41353
562132,96211,5516
562133,96211,7442
562134,96211,1938
562135,96211,17196
562136,96211,20397
562137,96211,20401
562138,96211,5433
562139,96211,6460
562140,96211,573
562141,96211,35143
562142,96211,42056
404185,84730,9496
404186,84730,2651
404187,84730,33820
404188,84730,33821
404189,84730,1697
404190,84730,949
404191,84730,34088
404192,84730,34089
404193,84730,34090
404194,84730,33835
404195,84730,33836
404196,84730,24749
404197,84730,33837
404198,84730,24750
404199,84730,33838
404200,84730,33839
404201,84730,33840
404202,84730,33841
404203,84730,33842
404204,84730,33843
450307,80363,35114
450308,80363,35111
450309,80363,7464
450310,80363,816
450311,80363,2353
450312,80363,11059
450313,80363,6457
450314,80363,6459
450315,80363,11068
450316,80363,11097
450317,80363,5995
450318,80363,1934
450319,80363,8592
450320,80363,32693
450321,80363,9666
450322,80363,9669
450323,80363,31700
450324,80363,6619
450325,80363,6621
404205,84730,33844
404206,84730,2615
404207,84730,33845
404208,84730,33846
404209,84730,24756
404210,84730,1467
404211,84730,33847
562143,96211,42057
562144,96211,42058
562145,96211,15437
562146,96211,14161
562147,96211,6098
562148,96211,2131
562149,96211,21332
562150,96211,6100
562151,96211,1369
562152,96211,21337
562153,96211,7016
562154,96211,8810
562155,96211,7660
562156,96211,2038
562157,96211,1271
562158,96211,1279
450326,80363,6622
450327,80363,8675
450328,80363,4584
450329,80363,29695
551999,99185,773
552000,99185,775
552001,99185,11148
552002,99185,28051
552003,99185,1176
552004,99185,26017
552005,99185,1189
552006,99185,1190
552007,99185,17196
552008,99185,43077
552009,99185,43078
552010,99185,969
552011,99185,3915
552012,99185,40908
552013,99185,40909
552014,99185,22350
552015,99185,40910
552016,99185,40911
552017,99185,15566
552018,99185,7378
552019,99185,40912
552020,99185,40913
552021,99185,40914
552022,99185,40915
552023,99185,40917
552024,99185,40918
552025,99185,40919
552026,99185,40920
552027,99185,40922
552028,99185,7390
552029,99185,1633
552030,99185,1634
552031,99185,994
552032,99185,1637
521572,96590,41544
521573,96590,18733
525804,96973,110
525805,96973,620
525806,96973,114
525807,96973,115
525808,96973,120
525809,96973,121
525810,96973,122
525811,96973,123
525812,96973,124
525813,96973,127
633484,102838,45920
633485,102838,45921
633486,102838,45922
633487,102838,45859
633488,102838,45923
633489,102838,13733
633490,102838,45924
633491,102838,13734
633492,102838,45915
633493,102838,45916
633494,102838,45917
633495,102838,45918
633496,102838,45919
428197,86885,1248
428198,86885,2010
428199,86885,1220
428200,86885,170
428201,86885,282
428202,86885,1229
428203,86885,977
428204,86885,284
428205,86885,1242
428206,86885,1243
428207,86885,1244
428208,86885,573
430011,87111,20992
430012,87111,35717
430013,87111,35718
430014,87111,903
430015,87111,5254
430016,87111,1929
430017,87111,35719
430018,87111,35720
430019,87111,35721
430020,87111,35722
430021,87111,654
430022,87111,10384
430023,87111,15379
430024,87111,8857
430025,87111,794
430026,87111,3108
430027,87111,1576
430028,87111,809
430029,87111,810
430030,87111,812
430031,87111,1580
430032,87111,5683
430033,87111,1336
430034,87111,5690
430035,87111,192
430036,87111,9025
430037,87111,1344
430038,87111,16323
430039,87111,4167
430040,87111,4168
430041,87111,10825
430042,87111,12619
430043,87111,10829
430044,87111,4173
430045,87111,1104
430046,87111,1105
430047,87111,731
430048,87111,3679
430049,87111,4577
430050,87111,1506
430051,87111,12903
430052,87111,104
430053,87111,878
430054,87111,24692
430055,87111,1398
430056,87111,19192
430057,87111,253
433842,84345,1776
433843,84345,242
433844,84345,9460
433845,84345,26740
433846,84345,12278
433847,84345,1782
433848,84345,1144
433849,84345,5885
433850,84345,255
437132,84098,257
437133,84098,1036
437134,84098,1041
437135,84098,276
437136,84098,278
437137,84098,3350
437138,84098,18076
437139,84098,5148
437140,84098,8238
437141,84098,559
437142,84098,9280
437143,84098,2241
437144,84098,1093
437145,84098,1098
437146,84098,1100
437147,84098,3538
437148,84098,341
437149,84098,34261
437150,84098,34262
437151,84098,344
437152,84098,15068
437153,84098,4193
437154,84098,4200
437155,84098,1772
437156,84098,239
437157,84098,242
437158,84098,1782
450330,89001,7618
450331,89001,5999
450332,89001,36816
450333,89001,1619
450334,89001,2100
450335,89001,1621
450336,89001,1620
450337,89001,1623
450338,89001,1627
516611,77954,257
