Deleted,Campaign ID,Campaign Type,Advertiser ID,Created At,Updated At,Disabled,Account ID,Filter Type
,68938,NATIVE,24734,2020-10-14T12:07:37.40412+03:30,2020-10-18T19:24:24.895728+03:30,false,dtM4LRqN,KEYWORD
,68929,NATIVE,24734,2020-10-14T11:44:52.572718+03:30,2020-10-14T11:44:52.572759+03:30,false,dtM4LRqN,KEYWORD
,68921,NATIVE,9149,2020-10-14T11:26:50.644956+03:30,2021-01-03T12:08:27.848612+03:30,false,r6PlYCFV,KEYWORD
,68917,NATIVE,12361,2020-10-14T11:21:25.877713+03:30,2020-10-19T10:41:12.170322+03:30,false,gaJNynro,KEYWORD
,68914,NATIVE,12361,2020-10-14T11:14:46.713021+03:30,2020-10-14T11:14:46.713055+03:30,false,gaJNynro,KEYWORD
,68901,NATIVE,24319,2020-10-14T10:36:57.171291+03:30,2020-10-14T10:36:57.17132+03:30,false,JngQXibN,KEYWORD
,68899,NATIVE,23040,2020-10-14T10:31:21.382698+03:30,2020-10-15T10:51:33.42141+03:30,false,1EwmCWDB,KEYWORD
,68896,NATIVE,12448,2020-10-14T10:21:47.576202+03:30,2020-10-31T10:26:41.068248+03:30,false,M4nm6Xf1,KEYWORD
,68886,NATIVE,24753,2020-10-14T03:36:30.580007+03:30,2020-10-14T03:37:24.163095+03:30,false,Wu2rLZDv,KEYWORD
,68879,BANNER,20757,2020-10-13T23:30:47.027055+03:30,2020-10-14T12:38:33.359416+03:30,false,xipE8umi,KEYWORD
,68877,BANNER,24724,2020-10-13T22:50:51.427581+03:30,2020-10-13T22:50:51.427619+03:30,false,cvbzaZ32,KEYWORD
,68876,BANNER,8835,2020-10-13T22:34:59.406529+03:30,2020-10-13T22:34:59.40656+03:30,false,LBe6pt5u,KEYWORD
,68874,NATIVE,20501,2020-10-13T21:42:33.626644+03:30,2020-10-13T21:42:33.626694+03:30,false,HXT60pVT,KEYWORD
,68870,NATIVE,24739,2020-10-13T20:35:54.533903+03:30,2020-10-28T23:24:34.264391+03:30,false,F2rdvbLf,KEYWORD
,68869,NATIVE,20492,2020-10-13T20:35:52.37871+03:30,2020-10-13T20:35:52.378744+03:30,false,YqVtVBtn,KEYWORD
,68853,NATIVE,21431,2020-10-13T19:02:23.904197+03:30,2020-10-13T20:16:24.063736+03:30,false,bvImVKV1,KEYWORD
,68851,NATIVE,24706,2020-10-13T18:43:33.216046+03:30,2020-10-13T18:44:19.387407+03:30,false,1r6qXIHG,KEYWORD
,68843,NATIVE,22584,2020-10-13T17:54:38.283065+03:30,2020-10-21T00:10:41.460302+03:30,false,3w9YJHHQ,KEYWORD
,68841,NATIVE,24449,2020-10-13T17:34:56.326508+03:30,2020-10-13T17:34:56.326538+03:30,false,95duRPbe,KEYWORD
,68811,NATIVE,24717,2020-10-13T14:56:42.666851+03:30,2020-10-13T14:56:42.666891+03:30,false,oWwHlPK2,KEYWORD
,68806,NATIVE,24366,2020-10-13T14:26:55.761268+03:30,2020-10-15T12:11:47.954345+03:30,false,GFqfTpbv,KEYWORD
,68803,BANNER,24705,2020-10-13T14:08:36.136866+03:30,2020-10-13T14:08:36.136898+03:30,false,Le7otgIX,KEYWORD
,68799,NATIVE,23193,2020-10-13T13:45:33.857885+03:30,2020-10-13T13:45:33.857928+03:30,false,JVgl2OZX,KEYWORD
,68797,NATIVE,21919,2020-10-13T13:40:28.463204+03:30,2020-10-13T13:40:28.46324+03:30,false,fsjK5Pgy,KEYWORD
,68796,BANNER,24710,2020-10-13T13:40:01.348617+03:30,2020-10-13T13:40:01.348668+03:30,false,kGXJeGCv,KEYWORD
,68792,BANNER,20608,2020-10-13T13:24:39.71237+03:30,2020-10-13T13:24:39.712417+03:30,false,ThBgKAMU,KEYWORD
,68790,BANNER,17363,2020-10-13T13:15:47.86944+03:30,2020-10-13T13:15:47.869481+03:30,false,Izwq1yIG,KEYWORD
,68776,NATIVE,24706,2020-10-13T12:48:53.071515+03:30,2020-10-13T12:48:53.071543+03:30,false,1r6qXIHG,KEYWORD
,68741,NATIVE,24646,2020-10-13T11:14:55.310072+03:30,2020-10-13T17:02:33.428045+03:30,false,q3ZJfFxT,KEYWORD
,68736,NATIVE,2506,2020-10-13T10:40:58.96946+03:30,2020-11-08T11:07:56.578549+03:30,false,Niix67xY,KEYWORD
,68729,NATIVE,12448,2020-10-13T10:18:49.150675+03:30,2020-10-13T10:18:49.150711+03:30,false,M4nm6Xf1,KEYWORD
,68722,BANNER,24288,2020-10-13T09:52:31.468454+03:30,2020-11-19T10:56:46.957658+03:30,false,xLz6Z6s6,KEYWORD
,68716,BANNER,23749,2020-10-13T08:17:18.119103+03:30,2020-10-13T08:17:18.11914+03:30,false,2OH9xdSF,KEYWORD
,68712,BANNER,2961,2020-10-13T01:32:52.519981+03:30,2020-10-13T01:32:52.520019+03:30,false,Y8VvfOvq,KEYWORD
,68707,NATIVE,24302,2020-10-13T00:37:23.335091+03:30,2020-10-13T00:37:23.335124+03:30,false,PXilSOHM,KEYWORD
,68701,NATIVE,24685,2020-10-12T22:41:41.415626+03:30,2020-10-12T22:41:41.41568+03:30,false,PRIR0rrt,KEYWORD
,68696,BANNER,19132,2020-10-12T19:57:22.358104+03:30,2020-10-12T19:57:22.358143+03:30,false,Ig9iZUbI,KEYWORD
,68692,BANNER,19132,2020-10-12T18:46:27.097979+03:30,2020-10-12T18:46:27.098015+03:30,false,Ig9iZUbI,KEYWORD
,68688,BANNER,19163,2020-10-12T18:17:40.363305+03:30,2020-10-12T18:17:40.363344+03:30,false,8XQdHugO,KEYWORD
,68687,BANNER,19132,2020-10-12T18:05:38.428718+03:30,2020-10-12T18:05:38.428767+03:30,false,Ig9iZUbI,KEYWORD
,68678,BANNER,19132,2020-10-12T17:10:07.970949+03:30,2020-10-12T17:10:07.970978+03:30,false,Ig9iZUbI,KEYWORD
,68665,BANNER,14144,2020-10-12T16:10:53.725979+03:30,2021-08-24T13:36:12.828006+04:30,false,GRZh32Sp,KEYWORD
,68659,NATIVE,24633,2020-10-12T15:58:49.376424+03:30,2020-10-12T15:58:49.376464+03:30,false,plkDdIaC,KEYWORD
,68654,BANNER,24198,2020-10-12T15:43:30.38437+03:30,2020-10-21T12:52:58.675947+03:30,false,RgqnGNLu,KEYWORD
,68650,NATIVE,23636,2020-10-12T15:14:33.013194+03:30,2020-11-19T22:14:48.427477+03:30,false,GV5EVMSW,KEYWORD
,68649,BANNER,24668,2020-10-12T15:13:46.642541+03:30,2020-10-12T15:13:46.642611+03:30,false,07enLBX8,KEYWORD
,68644,BANNER,8344,2020-10-12T14:37:32.718558+03:30,2020-10-12T14:37:32.718587+03:30,false,2VPVNR8h,KEYWORD
,68633,BANNER,7188,2020-10-12T13:38:32.148017+03:30,2020-10-12T13:38:32.148068+03:30,false,d3Ed0JGZ,KEYWORD
,68630,NATIVE,7188,2020-10-12T13:33:12.541883+03:30,2020-11-01T15:20:54.653394+03:30,false,d3Ed0JGZ,KEYWORD
,68627,BANNER,21816,2020-10-12T13:24:09.515037+03:30,2020-12-02T09:52:50.26289+03:30,false,uWGM4WRv,KEYWORD
,68624,BANNER,20026,2020-10-12T13:07:03.711012+03:30,2020-10-12T13:07:03.711044+03:30,false,cN7eAHUp,KEYWORD
,68623,NATIVE,23040,2020-10-12T13:06:29.967978+03:30,2020-10-12T13:06:29.96802+03:30,false,1EwmCWDB,KEYWORD
,68619,NATIVE,23636,2020-10-12T12:43:45.79014+03:30,2020-11-19T22:14:23.718802+03:30,false,GV5EVMSW,KEYWORD
,68618,BANNER,22798,2020-10-12T12:43:26.204513+03:30,2020-10-12T12:43:26.204545+03:30,false,x3T4itmd,KEYWORD
,68607,BANNER,20460,2020-10-12T12:12:04.039492+03:30,2020-10-12T12:12:04.039525+03:30,false,5sAs81M3,KEYWORD
,68606,BANNER,8344,2020-10-12T12:05:32.498474+03:30,2020-10-12T12:05:32.498516+03:30,false,2VPVNR8h,KEYWORD
,68594,NATIVE,6988,2020-10-12T11:14:12.323101+03:30,2020-11-17T14:03:39.912361+03:30,false,xpJ4pp9L,KEYWORD
,68590,NATIVE,24649,2020-10-12T11:04:13.591998+03:30,2021-02-28T22:07:05.025137+03:30,false,drwFhE5P,KEYWORD
,68579,BANNER,21816,2020-10-12T10:46:51.553844+03:30,2021-01-26T11:50:52.642665+03:30,false,uWGM4WRv,KEYWORD
,68576,NATIVE,21816,2020-10-12T10:43:16.786699+03:30,2020-10-12T10:43:16.786727+03:30,false,uWGM4WRv,KEYWORD
,68573,NATIVE,8751,2020-10-12T10:23:40.334945+03:30,2020-10-12T10:23:40.334975+03:30,false,AsTGJOiF,KEYWORD
,68560,BANNER,24583,2020-10-12T08:31:40.168153+03:30,2020-10-14T09:34:27.085981+03:30,false,3WFCit3g,KEYWORD
,68559,BANNER,24583,2020-10-12T08:28:30.631627+03:30,2020-10-21T07:43:00.537544+03:30,false,3WFCit3g,KEYWORD
,68558,NATIVE,21116,2020-10-12T08:28:29.714353+03:30,2020-10-13T11:05:12.456596+03:30,false,sCBKJTll,KEYWORD
,68556,BANNER,24583,2020-10-12T08:24:54.304741+03:30,2020-12-08T07:57:00.042444+03:30,false,3WFCit3g,KEYWORD
,68555,BANNER,24583,2020-10-12T08:21:15.691782+03:30,2020-12-08T07:57:24.47428+03:30,false,3WFCit3g,KEYWORD
,68546,BANNER,24638,2020-10-12T01:53:41.119592+03:30,2020-10-12T01:53:41.119662+03:30,false,ZzQb0QCQ,KEYWORD
,68528,NATIVE,24632,2020-10-11T22:24:04.858672+03:30,2020-10-14T09:41:42.339215+03:30,false,SmAucedp,KEYWORD
,68524,BANNER,22428,2020-10-11T20:01:30.454643+03:30,2020-10-11T20:01:30.454682+03:30,false,LACIQhIk,KEYWORD
,68515,BANNER,24627,2020-10-11T18:26:03.980966+03:30,2020-10-11T18:26:03.981044+03:30,false,soqdrU7I,KEYWORD
,68505,BANNER,21308,2020-10-11T17:34:18.258636+03:30,2020-10-11T17:34:18.258681+03:30,false,yyQJNnCs,KEYWORD
,68493,NATIVE,24610,2020-10-11T16:45:20.269907+03:30,2020-10-11T16:45:20.269936+03:30,false,bqhtQasN,KEYWORD
,68492,NATIVE,24610,2020-10-11T16:37:12.076112+03:30,2020-10-11T16:37:12.07615+03:30,false,bqhtQasN,KEYWORD
,68488,BANNER,20608,2020-10-11T16:22:25.320122+03:30,2020-10-13T12:11:04.505434+03:30,false,ThBgKAMU,KEYWORD
,68487,BANNER,20608,2020-10-11T16:16:35.018504+03:30,2020-10-13T12:01:59.896925+03:30,false,ThBgKAMU,KEYWORD
,68484,BANNER,20608,2020-10-11T16:08:50.247542+03:30,2020-10-13T18:30:57.198267+03:30,false,ThBgKAMU,KEYWORD
,68482,BANNER,20608,2020-10-11T16:04:23.693187+03:30,2020-10-24T11:49:34.490775+03:30,false,ThBgKAMU,KEYWORD
,68479,NATIVE,22940,2020-10-11T16:00:56.314245+03:30,2020-10-11T16:00:56.314275+03:30,false,N6o4b7L2,KEYWORD
,68478,NATIVE,22738,2020-10-11T15:58:47.068419+03:30,2020-10-11T15:58:47.068452+03:30,false,UVYv6Oes,KEYWORD
,68474,BANNER,20608,2020-10-11T15:46:51.053254+03:30,2020-10-28T11:31:15.410131+03:30,false,ThBgKAMU,KEYWORD
,68471,BANNER,20608,2020-10-11T15:42:46.795019+03:30,2020-10-11T15:42:46.795054+03:30,false,ThBgKAMU,KEYWORD
,68463,NATIVE,10392,2020-10-11T15:31:31.922235+03:30,2021-01-18T09:41:15.26958+03:30,false,nmMLQQOz,KEYWORD
,68457,NATIVE,14150,2020-10-11T15:17:21.331295+03:30,2020-10-11T15:19:04.007727+03:30,false,eRRfI7gX,KEYWORD
,68446,BANNER,20608,2020-10-11T14:47:46.397725+03:30,2020-11-17T10:11:51.866081+03:30,false,ThBgKAMU,KEYWORD
,68442,BANNER,20608,2020-10-11T14:43:00.303351+03:30,2020-10-28T11:29:19.150924+03:30,false,ThBgKAMU,KEYWORD
,68439,BANNER,20608,2020-10-11T14:31:10.528832+03:30,2020-11-17T10:17:32.856746+03:30,false,ThBgKAMU,KEYWORD
,68433,NATIVE,24602,2020-10-11T14:16:58.242851+03:30,2020-10-11T14:16:58.242899+03:30,false,BA8CXr4T,KEYWORD
,68426,NATIVE,3019,2020-10-11T13:58:05.831518+03:30,2020-10-18T16:17:13.92264+03:30,false,fw32vYI4,KEYWORD
,68417,BANNER,20608,2020-10-11T13:34:37.266908+03:30,2020-11-17T10:19:54.915133+03:30,false,ThBgKAMU,KEYWORD
,68395,NATIVE,18098,2020-10-11T12:26:19.671213+03:30,2020-10-11T12:26:19.671246+03:30,false,ewMqOxVH,KEYWORD
,68381,NATIVE,22093,2020-10-11T11:33:43.575122+03:30,2020-10-11T11:33:43.575169+03:30,false,058FrrMu,KEYWORD
,68380,NATIVE,22093,2020-10-11T11:30:55.019913+03:30,2020-10-11T11:30:55.01994+03:30,false,058FrrMu,KEYWORD
,68375,NATIVE,21494,2020-10-11T11:21:38.088636+03:30,2020-10-11T11:21:38.088667+03:30,false,BqffXAAW,KEYWORD
,68373,NATIVE,24514,2020-10-11T11:17:29.476205+03:30,2020-10-12T15:49:22.272341+03:30,false,NEMLeslL,KEYWORD
,68369,BANNER,22502,2020-10-11T11:07:20.734334+03:30,2020-10-24T16:27:30.512062+03:30,false,V11tBG0j,KEYWORD
,68361,NATIVE,17207,2020-10-11T10:41:49.197547+03:30,2020-10-11T10:41:49.197578+03:30,false,EfnGeFKp,KEYWORD
,68360,BANNER,17207,2020-10-11T10:41:00.19424+03:30,2020-10-11T10:42:27.058291+03:30,false,EfnGeFKp,KEYWORD
,68357,BANNER,24583,2020-10-11T10:28:06.314412+03:30,2020-10-11T14:30:38.23554+03:30,false,3WFCit3g,KEYWORD
,68354,NATIVE,21507,2020-10-11T10:13:27.219115+03:30,2020-10-12T10:25:44.592004+03:30,false,DBrdzo9O,KEYWORD
,68349,BANNER,24583,2020-10-11T09:53:20.537454+03:30,2020-10-11T09:53:20.537504+03:30,false,3WFCit3g,KEYWORD
,68347,BANNER,24583,2020-10-11T09:44:03.07748+03:30,2020-10-11T09:44:03.077541+03:30,false,3WFCit3g,KEYWORD
,68337,BANNER,24582,2020-10-11T05:23:57.12086+03:30,2020-10-28T07:50:00.868833+03:30,false,fLljVpSW,KEYWORD
,68334,BANNER,24581,2020-10-11T02:57:09.821502+03:30,2020-10-11T02:57:09.821541+03:30,false,3yvsu34d,KEYWORD
,68315,NATIVE,16270,2020-10-10T20:34:00.226254+03:30,2020-10-13T10:36:38.433485+03:30,false,SI9btyjQ,KEYWORD
,68312,NATIVE,23002,2020-10-10T19:59:26.525661+03:30,2020-10-13T10:23:52.179979+03:30,false,l7nEGvvc,KEYWORD
,68311,BANNER,11902,2020-10-10T19:19:45.802359+03:30,2020-10-19T08:27:08.831541+03:30,false,PHBoV3J9,KEYWORD
,68305,NATIVE,11902,2020-10-10T18:54:23.562433+03:30,2020-10-10T18:54:23.562477+03:30,false,PHBoV3J9,KEYWORD
,68287,NATIVE,14630,2020-10-10T17:25:51.284609+03:30,2020-10-10T17:25:51.284648+03:30,false,UOiK80qc,KEYWORD
,68273,NATIVE,11945,2020-10-10T16:44:56.532416+03:30,2020-10-10T16:44:56.532452+03:30,false,30GFhygf,KEYWORD
,68256,NATIVE,23874,2020-10-10T15:59:02.796042+03:30,2020-10-27T12:55:59.358307+03:30,false,bLbGaYRm,KEYWORD
,68247,NATIVE,11945,2020-10-10T15:48:18.48393+03:30,2021-03-01T19:03:21.485438+03:30,false,30GFhygf,KEYWORD
,68243,NATIVE,9689,2020-10-10T15:36:45.551387+03:30,2020-10-11T11:01:32.857071+03:30,false,wUFAVwtf,KEYWORD
,68239,BANNER,24523,2020-10-10T15:19:43.632345+03:30,2020-10-10T15:25:09.22431+03:30,false,UZf89KfE,KEYWORD
,68238,BANNER,24523,2020-10-10T15:18:50.374737+03:30,2020-10-10T15:24:28.343729+03:30,false,UZf89KfE,KEYWORD
,68230,BANNER,5028,2020-10-10T15:12:16.965795+03:30,2020-10-31T10:54:44.725286+03:30,false,4mOQe9th,KEYWORD
,68220,BANNER,24522,2020-10-10T14:57:14.059026+03:30,2021-03-30T10:14:46.501312+04:30,false,spfe7iDh,KEYWORD
,68218,BANNER,5028,2020-10-10T14:53:34.151712+03:30,2020-10-31T10:54:44.187483+03:30,false,4mOQe9th,KEYWORD
,68204,NATIVE,24250,2020-10-10T14:18:08.524769+03:30,2020-10-14T20:28:01.419739+03:30,false,1rgsWfAx,KEYWORD
,68199,BANNER,24526,2020-10-10T14:02:14.240001+03:30,2020-10-10T14:02:14.240041+03:30,false,bnrAoVAZ,KEYWORD
,68192,BANNER,12497,2020-10-10T13:41:56.877417+03:30,2020-10-11T14:56:16.595728+03:30,false,wxvRMfG0,KEYWORD
,68186,NATIVE,1695,2020-10-10T13:22:26.353585+03:30,2020-10-10T13:22:26.353636+03:30,false,5JjcmanE,KEYWORD
,68185,BANNER,20485,2020-10-10T13:16:52.975151+03:30,2020-10-28T14:56:12.891764+03:30,false,zYDXEJem,KEYWORD
,68157,BANNER,703,2020-10-10T11:59:31.848891+03:30,2020-10-10T11:59:31.848931+03:30,false,otFRTd04,KEYWORD
,68153,BANNER,703,2020-10-10T11:54:15.258502+03:30,2020-10-10T11:54:15.258543+03:30,false,otFRTd04,KEYWORD
,68147,BANNER,24510,2020-10-10T11:31:57.051261+03:30,2020-11-22T00:42:03.194873+03:30,false,Hkg7sDSW,KEYWORD
,68138,NATIVE,18969,2020-10-10T10:56:10.827053+03:30,2021-02-06T13:24:39.272463+03:30,false,A4NaNKC2,KEYWORD
,68135,NATIVE,9689,2020-10-10T10:51:04.747867+03:30,2020-10-11T09:02:57.798263+03:30,false,wUFAVwtf,KEYWORD
,68133,BANNER,22126,2020-10-10T10:36:17.960355+03:30,2020-10-12T16:19:50.359912+03:30,false,Dxa2tawy,KEYWORD
,68132,BANNER,22126,2020-10-10T10:34:45.544905+03:30,2020-10-12T16:19:55.782825+03:30,false,Dxa2tawy,KEYWORD
,68127,NATIVE,23206,2020-10-10T10:17:08.078808+03:30,2020-10-25T11:25:58.047381+03:30,false,HlXcMSd7,KEYWORD
,68122,NATIVE,22126,2020-10-10T09:52:42.882634+03:30,2020-10-12T16:20:04.098001+03:30,false,Dxa2tawy,KEYWORD
,68121,NATIVE,22126,2020-10-10T09:46:50.756381+03:30,2020-10-12T16:20:02.352293+03:30,false,Dxa2tawy,KEYWORD
,68112,BANNER,23386,2020-10-10T05:46:59.076402+03:30,2020-10-14T07:32:03.360883+03:30,false,PNhfBi1f,KEYWORD
,68107,NATIVE,20821,2020-10-10T00:32:17.827508+03:30,2020-10-12T00:40:12.493862+03:30,false,FHl1qazr,KEYWORD
,68096,BANNER,286,2020-10-09T21:10:56.523446+03:30,2020-10-12T15:05:43.77316+03:30,false,NuIIACWF,KEYWORD
,68064,NATIVE,18755,2020-10-09T09:08:54.841318+03:30,2020-10-09T09:08:54.841346+03:30,false,um0UxBle,KEYWORD
,68060,BANNER,11723,2020-10-09T00:37:02.861101+03:30,2021-02-13T20:54:11.698922+03:30,false,8iJSocXq,KEYWORD
,68033,NATIVE,12300,2020-10-08T16:21:12.817679+03:30,2020-10-08T16:21:12.817713+03:30,false,ISsWGL0s,KEYWORD
,68030,NATIVE,24450,2020-10-08T14:59:15.426139+03:30,2020-10-08T14:59:15.426228+03:30,false,9w2hTbhM,KEYWORD
,68024,NATIVE,16956,2020-10-08T13:53:33.835664+03:30,2020-11-08T08:36:10.117233+03:30,false,XUpcwt4C,KEYWORD
,68021,NATIVE,24445,2020-10-08T12:29:18.088951+03:30,2020-10-10T11:14:50.497962+03:30,false,sMyU8DLz,KEYWORD
,68020,NATIVE,17977,2020-10-08T12:28:00.61712+03:30,2020-10-15T11:34:10.901106+03:30,false,SBHYD8Ni,KEYWORD
,68019,BANNER,24119,2020-10-08T12:25:05.816478+03:30,2020-10-19T17:15:07.066206+03:30,false,Sil8sqpG,KEYWORD
,68018,BANNER,17977,2020-10-08T12:20:43.045293+03:30,2020-10-08T12:20:43.045331+03:30,false,SBHYD8Ni,KEYWORD
,68016,NATIVE,18786,2020-10-08T11:38:23.982915+03:30,2020-10-08T11:38:23.982978+03:30,false,O38j04qx,KEYWORD
,68010,NATIVE,24440,2020-10-08T11:06:59.044676+03:30,2020-10-11T16:23:36.264198+03:30,false,Ng4WloMn,KEYWORD
,68009,BANNER,24441,2020-10-08T11:03:00.008326+03:30,2020-10-08T11:03:00.008356+03:30,false,Uz9nX2vv,KEYWORD
,68007,NATIVE,10663,2020-10-08T10:12:20.523335+03:30,2020-10-08T10:12:20.523363+03:30,false,2Mpnpswp,KEYWORD
,68002,NATIVE,23386,2020-10-08T05:29:20.905399+03:30,2021-02-06T09:15:39.065462+03:30,false,PNhfBi1f,KEYWORD
,67992,NATIVE,3971,2020-10-07T22:57:32.828889+03:30,2020-11-29T22:55:58.5776+03:30,false,DVBivwj5,KEYWORD
,67990,NATIVE,16956,2020-10-07T22:38:12.728127+03:30,2020-10-28T12:06:59.42262+03:30,false,XUpcwt4C,KEYWORD
,67989,NATIVE,9047,2020-10-07T22:18:22.402973+03:30,2020-10-07T22:18:22.40301+03:30,false,UL1b1yw9,KEYWORD
,67958,BANNER,19132,2020-10-07T18:09:51.463696+03:30,2020-10-12T16:17:40.117886+03:30,false,Ig9iZUbI,KEYWORD
,67955,NATIVE,120,2020-10-07T17:52:38.582748+03:30,2020-10-11T00:06:08.690971+03:30,false,OpxNQrvA,KEYWORD
,67954,BANNER,19132,2020-10-07T17:42:23.074387+03:30,2020-10-12T16:14:48.126985+03:30,false,Ig9iZUbI,KEYWORD
,67944,NATIVE,16174,2020-10-07T17:16:25.740519+03:30,2020-10-07T17:16:25.74056+03:30,false,VKkNVTd2,KEYWORD
,67916,NATIVE,3651,2020-10-07T15:47:41.970683+03:30,2020-12-13T14:35:49.237327+03:30,false,HcQeG5PH,KEYWORD
,67914,BANNER,19132,2020-10-07T15:31:30.787435+03:30,2020-10-12T16:15:17.199554+03:30,false,Ig9iZUbI,KEYWORD
,67913,BANNER,9689,2020-10-07T15:27:16.044394+03:30,2020-10-07T15:27:16.044435+03:30,false,wUFAVwtf,KEYWORD
,67912,NATIVE,19132,2020-10-07T15:26:53.745223+03:30,2020-10-12T16:12:09.337169+03:30,false,Ig9iZUbI,KEYWORD
,67908,NATIVE,20114,2020-10-07T15:10:40.588689+03:30,2020-10-14T02:49:53.516956+03:30,false,WwLz6gky,KEYWORD
,67901,BANNER,24119,2020-10-07T14:44:31.320407+03:30,2020-10-19T17:15:49.518409+03:30,false,Sil8sqpG,KEYWORD
,67891,BANNER,13807,2020-10-07T13:58:58.761282+03:30,2020-10-07T13:58:58.761321+03:30,false,rjVGFilj,KEYWORD
,67877,BANNER,12676,2020-10-07T12:47:50.786235+03:30,2020-10-10T15:01:19.407377+03:30,false,S4rMcKs9,KEYWORD
,67871,NATIVE,4663,2020-10-07T12:41:28.057688+03:30,2020-10-07T12:41:28.057718+03:30,false,6zeIEI4u,KEYWORD
,67870,BANNER,21815,2020-10-07T12:38:57.115841+03:30,2020-10-07T12:38:57.115877+03:30,false,Chb6t92n,KEYWORD
,67866,BANNER,21815,2020-10-07T12:27:20.253827+03:30,2020-10-07T12:27:20.25386+03:30,false,Chb6t92n,KEYWORD
,67853,NATIVE,24288,2020-10-07T11:54:52.575311+03:30,2020-10-07T11:54:52.57537+03:30,false,xLz6Z6s6,KEYWORD
,67849,NATIVE,841,2020-10-07T11:33:33.290654+03:30,2020-10-28T12:34:41.555383+03:30,false,Oh8zI6jA,KEYWORD
,67843,BANNER,19132,2020-10-07T11:25:51.320302+03:30,2020-10-07T11:25:51.320345+03:30,false,Ig9iZUbI,KEYWORD
,67841,NATIVE,19132,2020-10-07T11:18:02.866212+03:30,2020-10-07T11:18:02.866269+03:30,false,Ig9iZUbI,KEYWORD
,67835,BANNER,24045,2020-10-07T10:48:42.325385+03:30,2020-12-14T12:19:11.636874+03:30,false,iUeKkzUO,KEYWORD
,67833,NATIVE,24045,2020-10-07T10:44:48.989639+03:30,2020-10-22T11:50:44.688565+03:30,false,iUeKkzUO,KEYWORD
,67832,NATIVE,12740,2020-10-07T10:24:12.733802+03:30,2020-10-07T10:24:45.766815+03:30,false,oS0Coy9e,KEYWORD
,67827,BANNER,23173,2020-10-07T10:11:58.238769+03:30,2020-10-07T10:11:58.238809+03:30,false,urLj7rEW,KEYWORD
,67820,NATIVE,21815,2020-10-07T08:48:50.641345+03:30,2020-10-07T12:14:36.894391+03:30,false,Chb6t92n,KEYWORD
,67818,BANNER,24114,2020-10-07T03:30:11.5259+03:30,2020-11-02T18:41:07.515658+03:30,false,CXm9mWDN,KEYWORD
,67817,BANNER,24114,2020-10-07T03:27:52.663223+03:30,2020-11-02T18:41:24.496272+03:30,false,CXm9mWDN,KEYWORD
,67816,BANNER,24114,2020-10-07T03:25:36.289032+03:30,2020-11-02T18:41:50.504871+03:30,false,CXm9mWDN,KEYWORD
,67815,BANNER,24114,2020-10-07T03:23:12.992515+03:30,2020-11-02T18:42:10.533199+03:30,false,CXm9mWDN,KEYWORD
,67814,BANNER,24114,2020-10-07T03:20:53.628022+03:30,2020-11-02T18:42:30.09293+03:30,false,CXm9mWDN,KEYWORD
,67813,BANNER,24114,2020-10-07T03:14:44.938039+03:30,2020-11-02T18:42:49.898254+03:30,false,CXm9mWDN,KEYWORD
,67812,BANNER,24114,2020-10-07T03:11:22.056214+03:30,2020-11-02T18:40:39.66129+03:30,false,CXm9mWDN,KEYWORD
,67811,BANNER,24114,2020-10-07T03:07:25.039772+03:30,2020-11-02T18:40:19.608246+03:30,false,CXm9mWDN,KEYWORD
,67810,BANNER,24114,2020-10-07T03:04:52.758723+03:30,2020-11-02T18:39:55.894269+03:30,false,CXm9mWDN,KEYWORD
,67809,BANNER,24114,2020-10-07T03:02:36.727057+03:30,2020-11-02T18:39:27.436315+03:30,false,CXm9mWDN,KEYWORD
,67808,BANNER,24114,2020-10-07T03:00:22.016765+03:30,2020-11-02T18:39:07.037875+03:30,false,CXm9mWDN,KEYWORD
,67807,BANNER,24114,2020-10-07T02:57:32.290926+03:30,2020-10-07T02:57:32.290962+03:30,false,CXm9mWDN,KEYWORD
,67806,BANNER,24114,2020-10-07T02:54:48.74359+03:30,2020-10-07T02:54:48.74366+03:30,false,CXm9mWDN,KEYWORD
,67805,BANNER,24114,2020-10-07T02:52:36.05742+03:30,2020-10-07T02:52:36.057474+03:30,false,CXm9mWDN,KEYWORD
,67804,BANNER,24114,2020-10-07T02:50:14.418281+03:30,2020-10-07T02:50:14.418314+03:30,false,CXm9mWDN,KEYWORD
,67803,NATIVE,24114,2020-10-07T02:46:19.049622+03:30,2020-11-02T18:44:49.131355+03:30,false,CXm9mWDN,KEYWORD
,67802,NATIVE,24114,2020-10-07T02:38:21.629004+03:30,2020-11-02T18:46:03.779315+03:30,false,CXm9mWDN,KEYWORD
,67801,NATIVE,24114,2020-10-07T02:31:03.724978+03:30,2020-11-02T18:46:16.899215+03:30,false,CXm9mWDN,KEYWORD
,67800,NATIVE,24114,2020-10-07T02:26:01.146706+03:30,2020-11-02T18:46:28.628967+03:30,false,CXm9mWDN,KEYWORD
,67798,NATIVE,24114,2020-10-07T02:18:40.141408+03:30,2020-11-02T18:46:42.851494+03:30,false,CXm9mWDN,KEYWORD
,67797,NATIVE,24114,2020-10-07T02:14:00.5857+03:30,2020-11-02T18:46:54.624893+03:30,false,CXm9mWDN,KEYWORD
,67796,NATIVE,24114,2020-10-07T02:04:56.716218+03:30,2020-11-02T18:47:07.558507+03:30,false,CXm9mWDN,KEYWORD
